date,product,demand_units,unit_price,unit_cost,stock_on_hand,region,channel,revenue,total_cost,profit,month_start,year,month,month_name,day_of_week,week_of_year
2026-01-10,Laptop Stand,20,36.57,21.23,83,East,Retail,731.4,424.6,306.79999999999995,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,Mechanical Keyboard,18,95.03,60.43,43,West,Retail,1710.54,1087.74,622.8,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,LED Monitor,16,180.47,109.13,72,South,Wholesale,2887.52,1746.08,1141.44,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,Smart Speaker,17,73.63,42.08,71,North,Retail,1251.71,715.36,536.35,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,Office Chair,16,162.32,89.11,41,East,Retail,2597.12,1425.76,1171.36,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,Wireless Headphones,21,88.31,47.18,68,East,Online,1854.51,990.78,863.73,2026-01-01,2026,1,Jan,Saturday,2
2026-01-10,Gaming Mouse,27,41.75,23.77,164,South,Wholesale,1127.25,641.79,485.46000000000004,2026-01-01,2026,1,Jan,Saturday,2
2026-01-11,Smart Speaker,11,70.36,41.56,53,East,Retail,773.96,457.16,316.8,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Wireless Headphones,30,86.25,48.85,53,North,Wholesale,2587.5,1465.5,1122.0,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Office Chair,8,152.3,80.46,32,North,Online,1218.4,643.68,574.7200000000001,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Gaming Mouse,33,40.93,24.39,81,South,Wholesale,1350.69,804.87,545.82,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,LED Monitor,15,177.4,107.65,37,South,Wholesale,2661.0,1614.75,1046.25,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Laptop Stand,24,34.2,19.91,87,West,Wholesale,820.8000000000001,477.84000000000003,342.96000000000004,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Mechanical Keyboard,18,99.33,54.64,45,South,Retail,1787.94,983.52,804.4200000000001,2026-01-01,2026,1,Jan,Sunday,2
2026-01-11,Webcam,17,57.34,35.37,58,West,Wholesale,974.7800000000001,601.29,373.4900000000001,2026-01-01,2026,1,Jan,Sunday,2
2026-01-12,Mechanical Keyboard,20,96.32,58.71,108,North,Wholesale,1926.3999999999999,1174.2,752.1999999999998,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Laptop Stand,22,34.61,19.78,47,West,Retail,761.42,435.16,326.25999999999993,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,LED Monitor,23,200.64,114.32,59,East,Retail,4614.719999999999,2629.3599999999997,1985.3599999999997,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Webcam,19,55.94,34.16,86,North,Wholesale,1062.86,649.04,413.81999999999994,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Office Chair,11,157.81,97.67,46,West,Retail,1735.91,1074.3700000000001,661.54,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Wireless Headphones,27,91.13,51.75,12,South,Retail,2460.5099999999998,1397.25,1063.2599999999998,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Smart Speaker,21,75.9,44.57,9,South,Wholesale,1593.9,935.97,657.9300000000001,2026-01-01,2026,1,Jan,Monday,3
2026-01-12,Gaming Mouse,27,44.0,23.79,188,South,Wholesale,1188.0,642.3299999999999,545.6700000000001,2026-01-01,2026,1,Jan,Monday,3
2026-01-13,Mechanical Keyboard,23,98.28,60.09,44,West,Retail,2260.44,1382.0700000000002,878.3699999999999,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Laptop Stand,25,36.36,20.5,115,East,Wholesale,909.0,512.5,396.5,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,LED Monitor,13,209.48,127.53,53,East,Online,2723.24,1657.89,1065.3499999999997,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Webcam,15,53.63,29.9,80,North,Online,804.45,448.5,355.95000000000005,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Office Chair,11,147.99,83.51,53,South,Retail,1627.89,918.61,709.2800000000001,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Wireless Headphones,27,85.91,51.18,75,East,Online,2319.5699999999997,1381.86,937.7099999999998,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Smart Speaker,28,72.19,43.16,67,South,Wholesale,2021.32,1208.48,812.8399999999999,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-13,Gaming Mouse,39,41.82,23.89,102,North,Retail,1630.98,931.71,699.27,2026-01-01,2026,1,Jan,Tuesday,3
2026-01-14,Smart Speaker,19,74.14,43.05,85,North,Retail,1408.66,817.9499999999999,590.7100000000002,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Wireless Headphones,28,89.39,48.18,31,North,Online,2502.92,1349.04,1153.88,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Office Chair,14,155.07,87.35,31,East,Retail,2170.98,1222.8999999999999,948.0800000000002,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Gaming Mouse,36,43.83,22.5,133,South,Wholesale,1577.8799999999999,810.0,767.8799999999999,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,LED Monitor,20,206.22,114.94,79,South,Wholesale,4124.4,2298.8,1825.5999999999995,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Laptop Stand,27,35.69,20.75,43,South,Online,963.6299999999999,560.25,403.3799999999999,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Mechanical Keyboard,31,92.73,54.31,103,North,Online,2874.63,1683.6100000000001,1191.02,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-14,Webcam,24,57.13,32.94,31,South,Retail,1371.1200000000001,790.56,580.5600000000002,2026-01-01,2026,1,Jan,Wednesday,3
2026-01-15,Laptop Stand,21,36.38,21.65,26,East,Retail,763.98,454.65,309.33000000000004,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Mechanical Keyboard,18,97.71,57.15,69,West,Online,1758.78,1028.7,730.0799999999999,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Webcam,20,58.7,33.17,39,East,Retail,1174.0,663.4000000000001,510.5999999999999,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,LED Monitor,13,195.62,117.65,38,East,Online,2543.06,1529.45,1013.6099999999999,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Office Chair,15,163.07,100.63,21,South,Retail,2446.0499999999997,1509.4499999999998,936.5999999999999,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Wireless Headphones,35,90.96,57.8,107,North,Wholesale,3183.6,2023.0,1160.6,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Smart Speaker,21,75.65,42.43,43,North,Wholesale,1588.65,891.03,697.6200000000001,2026-01-01,2026,1,Jan,Thursday,3
2026-01-15,Gaming Mouse,34,41.71,21.97,27,South,Online,1418.14,746.98,671.1600000000001,2026-01-01,2026,1,Jan,Thursday,3
2026-01-16,Smart Speaker,19,79.34,45.1,68,East,Wholesale,1507.46,856.9,650.5600000000001,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Wireless Headphones,33,86.47,53.63,74,North,Retail,2853.5099999999998,1769.7900000000002,1083.7199999999996,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Office Chair,14,148.33,85.15,64,North,Retail,2076.6200000000003,1192.1000000000001,884.5200000000002,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Gaming Mouse,30,43.06,24.53,84,West,Online,1291.8000000000002,735.9000000000001,555.9000000000001,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,LED Monitor,21,189.53,110.89,61,East,Retail,3980.13,2328.69,1651.44,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Laptop Stand,18,34.74,20.69,46,East,Online,625.32,372.42,252.90000000000003,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Mechanical Keyboard,23,93.07,55.74,60,East,Wholesale,2140.6099999999997,1282.02,858.5899999999997,2026-01-01,2026,1,Jan,Friday,3
2026-01-16,Webcam,17,55.69,30.92,46,East,Retail,946.73,525.64,421.09000000000003,2026-01-01,2026,1,Jan,Friday,3
2026-01-17,Mechanical Keyboard,18,94.48,54.5,104,East,Online,1700.64,981.0,719.6400000000001,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Laptop Stand,16,37.69,23.69,68,East,Retail,603.04,379.04,223.99999999999994,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,LED Monitor,12,204.81,121.69,15,South,Retail,2457.7200000000003,1460.28,997.4400000000003,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Webcam,20,58.35,31.82,32,North,Wholesale,1167.0,636.4,530.6,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Office Chair,9,153.05,87.54,48,South,Online,1377.45,787.86,589.59,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Wireless Headphones,23,90.25,53.9,162,West,Retail,2075.75,1239.7,836.05,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Smart Speaker,21,73.2,39.27,42,South,Online,1537.2,824.6700000000001,712.53,2026-01-01,2026,1,Jan,Saturday,3
2026-01-17,Gaming Mouse,27,40.17,22.57,66,West,Wholesale,1084.5900000000001,609.39,475.20000000000016,2026-01-01,2026,1,Jan,Saturday,3
2026-01-18,Mechanical Keyboard,19,98.28,54.39,65,East,Retail,1867.32,1033.41,833.9099999999999,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Laptop Stand,25,38.7,23.31,69,North,Wholesale,967.5000000000001,582.75,384.7500000000001,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,LED Monitor,16,197.39,121.36,54,North,Wholesale,3158.24,1941.76,1216.4799999999998,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Webcam,17,55.81,36.02,95,North,Retail,948.77,612.34,336.42999999999995,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Office Chair,13,148.07,81.0,44,South,Online,1924.9099999999999,1053.0,871.9099999999999,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Wireless Headphones,17,93.15,49.65,72,East,Online,1583.5500000000002,844.05,739.5000000000002,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Smart Speaker,15,74.79,45.18,73,West,Online,1121.8500000000001,677.7,444.1500000000001,2026-01-01,2026,1,Jan,Sunday,3
2026-01-18,Gaming Mouse,24,42.58,22.76,117,East,Retail,1021.92,546.24,475.67999999999995,2026-01-01,2026,1,Jan,Sunday,3
2026-01-19,Smart Speaker,25,73.31,44.11,50,South,Wholesale,1832.75,1102.75,730.0,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Wireless Headphones,27,97.07,52.2,95,South,Wholesale,2620.89,1409.4,1211.4899999999998,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Office Chair,15,154.51,89.25,44,North,Online,2317.6499999999996,1338.75,978.8999999999996,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Gaming Mouse,32,41.9,22.64,188,North,Online,1340.8,724.48,616.3199999999999,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,LED Monitor,18,193.67,106.5,73,North,Online,3486.06,1917.0,1569.06,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Laptop Stand,28,34.3,21.49,108,East,Wholesale,960.3999999999999,601.7199999999999,358.67999999999995,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Mechanical Keyboard,25,98.49,53.17,124,West,Wholesale,2462.25,1329.25,1133.0,2026-01-01,2026,1,Jan,Monday,4
2026-01-19,Webcam,16,55.77,34.0,61,North,Wholesale,892.32,544.0,348.32000000000005,2026-01-01,2026,1,Jan,Monday,4
2026-01-20,Laptop Stand,22,34.04,20.25,127,North,Retail,748.88,445.5,303.38,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Mechanical Keyboard,26,94.6,56.92,111,West,Retail,2459.6,1479.92,979.6799999999998,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,LED Monitor,23,206.38,119.52,32,West,Online,4746.74,2748.96,1997.7799999999997,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Webcam,16,55.04,33.45,27,South,Retail,880.64,535.2,345.43999999999994,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Office Chair,15,151.32,85.71,1,North,Retail,2269.7999999999997,1285.6499999999999,984.1499999999999,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Smart Speaker,22,71.4,42.5,60,South,Online,1570.8000000000002,935.0,635.8000000000002,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Gaming Mouse,26,43.33,25.08,109,East,Online,1126.58,652.0799999999999,474.5,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-20,Wireless Headphones,42,91.71,55.74,201,East,Wholesale,3851.8199999999997,2341.08,1510.7399999999998,2026-01-01,2026,1,Jan,Tuesday,4
2026-01-21,Webcam,23,61.27,35.98,109,West,Wholesale,1409.21,827.54,581.6700000000001,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Smart Speaker,25,72.7,41.8,99,North,Online,1817.5,1045.0,772.5,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Wireless Headphones,25,88.27,54.58,157,North,Wholesale,2206.75,1364.5,842.25,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Office Chair,13,160.77,85.2,50,East,Wholesale,2090.01,1107.6000000000001,982.4100000000001,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Gaming Mouse,43,44.05,24.3,113,South,Online,1894.1499999999999,1044.9,849.2499999999998,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,LED Monitor,17,202.28,115.29,61,West,Online,3438.76,1959.93,1478.8300000000002,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Laptop Stand,35,36.36,21.22,39,East,Wholesale,1272.6,742.6999999999999,529.9,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-21,Mechanical Keyboard,27,96.46,56.19,87,South,Wholesale,2604.4199999999996,1517.1299999999999,1087.2899999999997,2026-01-01,2026,1,Jan,Wednesday,4
2026-01-22,Webcam,23,59.51,34.56,57,South,Retail,1368.73,794.8800000000001,573.8499999999999,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Mechanical Keyboard,22,97.63,59.52,88,South,Online,2147.8599999999997,1309.44,838.4199999999996,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Laptop Stand,24,37.63,20.43,34,North,Wholesale,903.1200000000001,490.32,412.8000000000001,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,LED Monitor,19,196.71,117.11,40,East,Retail,3737.4900000000002,2225.09,1512.4,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Wireless Headphones,29,89.51,54.45,71,East,Retail,2595.79,1579.0500000000002,1016.7399999999998,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Office Chair,15,150.28,89.73,28,East,Retail,2254.2,1345.95,908.2499999999998,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Smart Speaker,21,69.68,40.59,112,West,Online,1463.2800000000002,852.3900000000001,610.8900000000001,2026-01-01,2026,1,Jan,Thursday,4
2026-01-22,Gaming Mouse,45,43.36,27.6,142,West,Retail,1951.2,1242.0,709.2,2026-01-01,2026,1,Jan,Thursday,4
2026-01-23,LED Monitor,15,188.37,106.29,66,West,Wholesale,2825.55,1594.3500000000001,1231.2,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Mechanical Keyboard,25,94.19,55.06,59,East,Retail,2354.75,1376.5,978.25,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Laptop Stand,26,36.71,19.96,55,West,Online,954.46,518.96,435.5,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Webcam,19,57.24,34.02,43,East,Wholesale,1087.56,646.3800000000001,441.17999999999984,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Gaming Mouse,28,41.98,25.0,68,North,Online,1175.4399999999998,700.0,475.4399999999998,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Wireless Headphones,29,94.47,51.6,78,West,Wholesale,2739.63,1496.4,1243.23,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Smart Speaker,19,69.78,42.04,81,West,Retail,1325.82,798.76,527.06,2026-01-01,2026,1,Jan,Friday,4
2026-01-23,Office Chair,17,161.08,89.18,47,East,Retail,2738.36,1516.0600000000002,1222.3,2026-01-01,2026,1,Jan,Friday,4
2026-01-24,Smart Speaker,21,80.14,45.67,55,West,Online,1682.94,959.07,723.87,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Wireless Headphones,21,87.58,52.54,105,West,Retail,1839.18,1103.34,735.8400000000001,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Office Chair,12,152.32,84.16,29,North,Online,1827.84,1009.92,817.92,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Gaming Mouse,38,44.7,23.33,103,North,Retail,1698.6000000000001,886.54,812.0600000000002,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,LED Monitor,16,193.89,118.4,58,North,Wholesale,3102.24,1894.4,1207.8399999999997,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Laptop Stand,20,34.26,20.32,39,West,Retail,685.1999999999999,406.4,278.79999999999995,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Mechanical Keyboard,13,94.43,53.02,55,North,Wholesale,1227.5900000000001,689.26,538.3300000000002,2026-01-01,2026,1,Jan,Saturday,4
2026-01-24,Webcam,18,59.3,35.74,48,West,Online,1067.3999999999999,643.32,424.0799999999998,2026-01-01,2026,1,Jan,Saturday,4
2026-01-25,Webcam,13,58.55,35.83,46,South,Retail,761.15,465.78999999999996,295.36,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Mechanical Keyboard,21,100.0,60.0,83,East,Online,2100.0,1260.0,840.0,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Laptop Stand,20,35.88,21.58,73,North,Retail,717.6,431.59999999999997,286.00000000000006,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,LED Monitor,14,195.62,124.79,57,North,Online,2738.6800000000003,1747.0600000000002,991.6200000000001,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Smart Speaker,24,73.19,42.15,50,South,Wholesale,1756.56,1011.5999999999999,744.96,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Office Chair,12,154.48,90.89,21,South,Retail,1853.7599999999998,1090.68,763.0799999999997,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Wireless Headphones,21,86.54,44.57,65,East,Online,1817.3400000000001,935.97,881.3700000000001,2026-01-01,2026,1,Jan,Sunday,4
2026-01-25,Gaming Mouse,36,42.45,25.87,148,North,Retail,1528.2,931.32,596.88,2026-01-01,2026,1,Jan,Sunday,4
2026-01-26,LED Monitor,19,198.65,119.26,99,West,Online,3774.35,2265.94,1508.4099999999999,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Mechanical Keyboard,16,97.3,55.65,48,West,Online,1556.8,890.4,666.4,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Laptop Stand,23,36.58,23.35,101,East,Retail,841.3399999999999,537.0500000000001,304.28999999999985,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Webcam,19,56.73,33.22,52,South,Online,1077.87,631.18,446.68999999999994,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Gaming Mouse,24,43.73,24.09,93,South,Wholesale,1049.52,578.16,471.36,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Wireless Headphones,28,91.22,53.72,128,South,Retail,2554.16,1504.1599999999999,1050.0,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Smart Speaker,23,76.14,44.28,90,West,Wholesale,1751.22,1018.44,732.78,2026-01-01,2026,1,Jan,Monday,5
2026-01-26,Office Chair,12,146.11,83.55,52,West,Wholesale,1753.3200000000002,1002.5999999999999,750.7200000000003,2026-01-01,2026,1,Jan,Monday,5
2026-01-27,Mechanical Keyboard,29,97.39,61.77,86,South,Online,2824.31,1791.3300000000002,1032.9799999999998,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Laptop Stand,27,38.83,21.41,57,South,Wholesale,1048.4099999999999,578.07,470.3399999999998,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,LED Monitor,15,193.54,111.02,74,East,Retail,2903.1,1665.3,1237.8,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Webcam,20,56.84,35.33,87,North,Retail,1136.8000000000002,706.5999999999999,430.2000000000003,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Office Chair,18,164.99,91.13,17,South,Online,2969.82,1640.34,1329.4800000000002,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Wireless Headphones,18,90.6,50.07,86,South,Retail,1630.8,901.26,729.54,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Smart Speaker,23,74.97,45.69,85,West,Online,1724.31,1050.87,673.44,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-27,Gaming Mouse,36,40.23,23.31,134,East,Wholesale,1448.28,839.16,609.12,2026-01-01,2026,1,Jan,Tuesday,5
2026-01-28,Smart Speaker,28,76.43,43.59,66,North,Online,2140.04,1220.52,919.52,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Wireless Headphones,19,90.39,55.39,87,North,Wholesale,1717.41,1052.41,665.0,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Office Chair,15,150.75,83.78,61,East,Online,2261.25,1256.7,1004.55,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Gaming Mouse,25,42.18,23.82,47,West,Wholesale,1054.5,595.5,459.0,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,LED Monitor,21,198.14,108.58,70,South,Wholesale,4160.94,2280.18,1880.7599999999998,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Laptop Stand,39,37.82,20.79,117,East,Online,1474.98,810.81,664.1700000000001,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Mechanical Keyboard,20,96.95,61.81,119,East,Wholesale,1939.0,1236.2,702.8,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-28,Webcam,20,59.0,31.16,12,South,Wholesale,1180.0,623.2,556.8,2026-01-01,2026,1,Jan,Wednesday,5
2026-01-29,Mechanical Keyboard,20,92.78,53.24,111,North,Retail,1855.6,1064.8,790.8,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Webcam,18,60.66,32.94,93,South,Retail,1091.8799999999999,592.92,498.9599999999999,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Laptop Stand,28,37.44,21.31,100,West,Retail,1048.32,596.68,451.64,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,LED Monitor,22,199.25,123.04,41,South,Online,4383.5,2706.88,1676.62,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Office Chair,13,150.33,93.81,57,West,Wholesale,1954.2900000000002,1219.53,734.7600000000002,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Wireless Headphones,29,90.78,53.85,19,North,Wholesale,2632.62,1561.65,1070.9699999999998,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Smart Speaker,22,69.24,40.97,100,North,Retail,1523.28,901.3399999999999,621.94,2026-01-01,2026,1,Jan,Thursday,5
2026-01-29,Gaming Mouse,33,43.66,24.48,144,North,Online,1440.78,807.84,632.9399999999999,2026-01-01,2026,1,Jan,Thursday,5
2026-01-30,Webcam,20,59.1,34.01,83,East,Online,1182.0,680.1999999999999,501.80000000000007,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Laptop Stand,18,35.79,22.75,88,East,Online,644.22,409.5,234.72000000000003,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,LED Monitor,16,218.66,126.73,32,North,Retail,3498.56,2027.68,1470.8799999999999,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Mechanical Keyboard,19,95.32,55.87,45,South,Online,1811.08,1061.53,749.55,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Office Chair,13,156.61,87.07,44,South,Retail,2035.9300000000003,1131.9099999999999,904.0200000000004,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Wireless Headphones,20,91.9,49.57,129,South,Wholesale,1838.0,991.4,846.6,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Smart Speaker,17,73.62,46.84,43,East,Retail,1251.54,796.2800000000001,455.2599999999999,2026-01-01,2026,1,Jan,Friday,5
2026-01-30,Gaming Mouse,40,40.49,24.02,50,West,Wholesale,1619.6000000000001,960.8,658.8000000000002,2026-01-01,2026,1,Jan,Friday,5
2026-01-31,Webcam,22,56.07,35.91,34,North,Online,1233.54,790.02,443.52,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Smart Speaker,18,77.73,42.5,12,West,Online,1399.14,765.0,634.1400000000001,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Wireless Headphones,28,93.0,52.1,148,West,Online,2604.0,1458.8,1145.2,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Office Chair,13,150.39,96.03,37,East,Retail,1955.0699999999997,1248.39,706.6799999999996,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Gaming Mouse,44,42.58,25.72,166,East,Retail,1873.52,1131.6799999999998,741.8400000000001,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,LED Monitor,19,198.38,119.43,49,South,Retail,3769.22,2269.17,1500.0499999999997,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Laptop Stand,25,35.5,21.13,90,North,Wholesale,887.5,528.25,359.25,2026-01-01,2026,1,Jan,Saturday,5
2026-01-31,Mechanical Keyboard,24,102.72,62.82,60,South,Online,2465.2799999999997,1507.68,957.5999999999997,2026-01-01,2026,1,Jan,Saturday,5
2026-02-01,Mechanical Keyboard,23,88.28,50.35,90,North,Online,2030.44,1158.05,872.3900000000001,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Laptop Stand,21,36.11,19.93,33,West,Retail,758.31,418.53,339.78,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Webcam,14,57.86,32.12,59,East,Online,810.04,449.67999999999995,360.36,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,LED Monitor,22,211.15,125.25,16,West,Wholesale,4645.3,2755.5,1889.8000000000002,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Smart Speaker,20,73.87,39.96,87,East,Online,1477.4,799.2,678.2,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Office Chair,15,154.5,95.8,37,North,Online,2317.5,1437.0,880.5,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Wireless Headphones,20,92.61,58.69,56,East,Retail,1852.2,1173.8,678.4000000000001,2026-02-01,2026,2,Feb,Sunday,5
2026-02-01,Gaming Mouse,24,40.22,24.74,119,East,Online,965.28,593.76,371.52,2026-02-01,2026,2,Feb,Sunday,5
2026-02-02,Smart Speaker,21,73.1,42.37,114,East,Retail,1535.1,889.77,645.3299999999999,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Wireless Headphones,31,87.05,51.07,75,East,Wholesale,2698.5499999999997,1583.17,1115.3799999999997,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Office Chair,16,152.29,86.51,33,West,Retail,2436.64,1384.16,1052.4799999999998,2026-02-01,2026,2,Feb,Monday,6
2026-02-02,Gaming Mouse,34,41.46,25.91,227,West,Wholesale,1409.64,880.94,528.7,2026-02-01,2026,2,Feb,Monday,6
